,file,error
0,frame4757.png,2.334401717803169
1,frame5450.png,2.28475054523191
2,frame4890.png,10.151410639451074
3,frame13167.png,3.0643232422925
4,frame2193.png,3.7651240314961982
5,frame13163.png,4.0621857055961215
6,frame13186.png,2.778482634356426
7,frame13044.png,1.8533125048724541
8,frame3816.png,3.2826862720155097
9,frame13126.png,2.3882739632718284
10,frame13826.png,10.404112130749386
11,frame2403.png,1.9119046738387526
12,frame593.png,1.3956002387873465
13,frame2201.png,2.4373455946383196
14,frame4199.png,4.689854168415651
15,frame13825.png,2.9686682227127372
16,frame1333.png,6.419898018754208
17,frame3747.png,4.562726734721538
18,frame13222.png,5.997498402204773
19,frame317.png,4.415098938038122
20,frame5588.png,3.4776366632424103
21,frame13773.png,0.6647988682467598
22,frame3709.png,0.8384367430471064
23,frame6579.png,5.60575583591727
24,frame160.png,4.237656976390432
25,frame2057.png,2.4835082733408886
26,frame2975.png,2.1064000167384647
27,frame3953.png,1.392192300008624
28,frame2875.png,2.5835366949862024
29,frame3113.png,1.76071725347407
30,frame4415.png,2.813963193074225
31,frame6279.png,4.543316613809602
32,frame2075.png,2.8414538693053046
33,frame584.png,1.7676486406466883
34,frame3228.png,3.099988951694601
35,frame6470.png,39.97212107957315
36,frame13116.png,2.9016173721350027
37,frame6726.png,2.2558570704923144
38,frame4201.png,4.840279327451453
39,frame3502.png,2.976327419785474
40,frame110.png,6.928021531523163
41,frame540.png,2.7048285574470796
42,frame13847.png,3.4299440445883733
43,frame1780.png,2.3456558110903174
44,frame6537.png,0.3922637990617677
45,frame106.png,5.349046188876424
46,frame2658.png,5.099308222400485
47,frame3639.png,2.1144221853139915
48,frame5603.png,6.424931368616797
49,frame2959.png,1.9555878182047393
50,frame3173.png,2.89753336446471
51,frame752.png,3.9654843956226276
52,frame13489.png,3.3610840155562776
53,frame4030.png,1.5050033159864322
54,frame6872.png,8.25634843972198
55,frame2747.png,1.1833311917284635
56,frame3170.png,1.497142180990267
57,frame3855.png,0.7614393497071853
58,frame2059.png,3.248173223350237
59,frame1936.png,4.095845439773202
60,frame6810.png,15.184972349656892
61,frame2382.png,1.6622476331145717
62,frame2654.png,2.408410003159242
63,frame1921.png,5.206815660857823
64,frame139.png,0.44825464638575974
65,frame5594.png,3.4524717595660306
66,frame3604.png,0.48480112522797225
67,frame3042.png,2.782147189791372
68,frame2789.png,0.2916445134420307
69,frame3903.png,3.8768012530313083
70,frame4286.png,1.900896177968528
71,frame5586.png,2.1045960054435273
72,frame3957.png,2.743946389136421
73,frame4056.png,3.4969919367236364
74,frame727.png,5.5315255827924075
75,frame5030.png,1.155518102011047
76,frame217.png,2.7402959282759847
77,frame600.png,2.1258734436351365
78,frame1336.png,12.037031936452992
79,frame520.png,1.306869210401497
80,frame2548.png,4.097171319281206
81,frame1418.png,27.599354543190287
82,frame4325.png,0.9385002633891888
83,frame2873.png,0.6904693871936078
84,frame5620.png,4.015333980974181
85,frame4198.png,2.3506041592651217
86,frame3120.png,2.594734250354917
87,frame2163.png,2.0027539308437734
88,frame3122.png,1.5949213647882465
89,frame585.png,1.6774558934376307
90,frame4514.png,2.042537390948295
91,frame2107.png,2.571328022317963
92,frame1949.png,1.5277262094344568
93,frame6303.png,2.810259299025031
94,frame6319.png,1.582729137469913
95,frame4712.png,1.5107126631468693
96,frame2579.png,3.315362373465422
97,frame4537.png,2.4160791456588715
98,frame884.png,1.08348535454608
99,frame967.png,3.7825867525460826
100,frame890.png,3.2432672779750282
101,frame3349.png,0.43219354006062727
102,frame13234.png,7.677526131059984
103,frame4650.png,1.4847889530836456
104,frame6298.png,1.5975373389719374
105,frame1176.png,2.627184229562217
106,frame3416.png,3.0561410481204123
107,frame1168.png,2.667725633394274
108,frame1064.png,1.4115910912858038
109,frame1357.png,3.359077938013197
110,frame935.png,2.6185447349609587
111,frame13015.png,7.55557465854766
112,frame2328.png,4.951786084516262
113,frame3558.png,3.7987267197889896
114,frame13032.png,3.0069104235669695
115,frame13443.png,8.550240185551106
116,frame743.png,2.010083589179266
117,frame4175.png,0.6453149510307039
118,frame3002.png,2.976240819738158
119,frame5212.png,1.301283853283878
120,frame2064.png,5.021962204053226
121,frame550.png,3.3745188992175796
122,frame5179.png,1.6070820266207182
123,frame2582.png,2.09257135431308
124,frame3720.png,4.600129299836467
125,frame844.png,2.808187883881004
126,frame5204.png,2.2799641467846037
127,frame665.png,2.341900555158423
128,frame3140.png,3.241484720725654
129,frame4270.png,2.2048917156709518
130,frame4823.png,17.41931890205313
131,frame854.png,7.019334950220529
132,frame5098.png,1.4605190071667202
133,frame211.png,4.814025570385532
134,frame4737.png,4.223443868302749
135,frame13254.png,23.974409591775675
136,frame6615.png,2.1962434332790437
137,frame2649.png,6.864096204335115
138,frame770.png,2.1509603141946045
139,frame5732.png,2.7550757823078658
140,frame4054.png,6.427719634506319
141,frame2835.png,2.7064612414724802
142,frame5536.png,3.5873889910515766
143,frame4560.png,6.564516301079505
144,frame6075.png,1.049288814234274
145,frame1407.png,2.8954930588553816
146,frame3586.png,1.2613924751689667
147,frame3227.png,4.021761397947116
148,frame5712.png,2.692280624029118
149,frame1055.png,2.1112190100197092
150,frame4003.png,4.503521361968997
151,frame1386.png,12.914430776484059
152,frame2765.png,2.5091827622125553
153,frame4728.png,1.3113031539857927
154,frame13149.png,2.8627610905892804
155,frame4652.png,1.4707482245231354
156,frame621.png,5.287024722344856
157,frame1989.png,12.867363382668158
158,frame3328.png,0.6145649653361372
159,frame2555.png,3.2580511966015244
160,frame90.png,5.424890224995325
161,frame6273.png,3.1143107651975233
162,frame1191.png,2.6587732947540075
163,frame2063.png,2.268024288665168
164,frame3917.png,3.1444929517185582
165,frame13216.png,1.6374072385122305
166,frame4500.png,3.5101480451463987
167,frame2486.png,1.9934988059660679
168,frame2496.png,1.5548119179204094
169,frame2424.png,2.7795671718629076
170,frame3643.png,1.2512409860781282
171,frame2910.png,3.5697425371809413
172,frame7009.png,8.890030023497447
173,frame1026.png,4.564616471603001
174,frame4921.png,7.7999919379565945
175,frame6097.png,4.607818344829983
176,frame13690.png,5.518951001924415
177,frame5059.png,4.590466729963228
178,frame1296.png,6.240860308135711
179,frame13386.png,6.875981354471354
180,frame2429.png,4.242733059829417
181,frame809.png,2.012698189774076
182,frame2990.png,2.4172484189460177
183,frame746.png,2.7899506082222474
184,frame4269.png,1.4747666657358522
185,frame1300.png,1.4721410436524536
186,frame623.png,0.37764906637705375
187,frame4581.png,2.492752903820322
188,frame13641.png,6.259896111746297
189,frame1112.png,1.8104961459946087
190,frame3087.png,2.166976315845077
191,frame3065.png,2.1347386936193016
192,frame2130.png,8.510442352720718
193,frame13596.png,5.861211021458576
194,frame6318.png,2.824909535495891
195,frame4419.png,0.5900495058595197
196,frame4982.png,3.038656080465194
197,frame5208.png,2.156801687083253
198,frame13080.png,1.0764010582836634
199,frame2276.png,3.5035284826745277
200,frame6622.png,3.743311067534205
201,frame1005.png,4.598066035623832
202,frame114.png,8.207293345807345
203,frame1714.png,5.488698507081386
204,frame5335.png,2.4558917301642844
205,frame2903.png,2.334240123271858
206,frame1886.png,9.616324201141811
207,frame3266.png,2.119356376568551
208,frame1299.png,5.334940327454931
209,frame4760.png,1.5734069130909156
210,frame2635.png,2.7470455250772727
211,frame13107.png,2.9288412501099486
212,frame5590.png,3.6740342883227686
213,frame6742.png,5.765080983599349
214,frame3650.png,3.0038647464333073
215,frame4958.png,8.22640855085657
216,frame4386.png,3.36280522892794
217,frame3700.png,2.78859240663422
218,frame2874.png,1.509415576890119
219,frame4109.png,3.772793247873968
220,frame3992.png,3.3666001460911215
221,frame189.png,6.645425654806686
222,frame4656.png,3.5128379288879272
223,frame254.png,4.500168458199457
224,frame2061.png,2.6131935331765974
225,frame2636.png,1.5914020423834707
226,frame3174.png,1.817167776710883
227,frame6544.png,5.27413455321055
228,frame3937.png,2.249051666683049
229,frame2028.png,13.602057215939723
230,frame4047.png,1.2537144976175139
231,frame307.png,9.283302416815705
232,frame4202.png,1.0990679948174602
233,frame1157.png,5.470955428026695
234,frame3508.png,3.6173747084849537
235,frame3795.png,0.9858654490296694
236,frame6877.png,2.042473918754732
237,frame6620.png,2.5486776044858095
238,frame3624.png,1.974355719838119
239,frame4986.png,6.496947833144831
240,frame3719.png,4.790841531807635
241,frame5977.png,2.3321914193775948
242,frame2473.png,3.336177311331616
243,frame1906.png,5.608410176520273
244,frame2196.png,1.504484146263317
245,frame5161.png,1.7758655474337064
246,frame13290.png,4.163964805310533
247,frame13588.png,5.348332433243378
248,frame13259.png,10.563311378121343
249,frame4255.png,2.949097561793675
250,frame208.png,4.966984082371711
251,frame3673.png,3.661903879408208
252,frame5702.png,1.8992945086748576
253,frame5079.png,16.116358696639978
254,frame253.png,6.91441507856532
255,frame1096.png,1.5240391122027377
256,frame4856.png,7.497542630359203
257,frame7021.png,2.2962769031020214
258,frame1174.png,1.2765669494899214
259,frame5480.png,3.8507409991188686
260,frame916.png,1.6367415433544963
261,frame4242.png,2.578463358253017
262,frame549.png,1.818288884851071
263,frame3261.png,2.077794900864083
264,frame3790.png,1.7626518844501273
265,frame3461.png,3.8845935632874014
266,frame5018.png,8.456615484102445
267,frame1410.png,5.048479828825923
268,frame4478.png,2.762241090421596
269,frame4837.png,6.094813561032519
270,frame1220.png,7.834364458387829
271,frame3549.png,2.556268236371319
272,frame5677.png,2.0207917168883855
273,frame3876.png,2.6311996233147474
274,frame2752.png,2.668953883440054
275,frame1358.png,3.5439497438126755
276,frame4093.png,3.121472048123485
277,frame101.png,3.5017247931384134
278,frame6905.png,6.550670924427734
279,frame1415.png,8.317908839926549
280,frame2786.png,2.7781527664909933
281,frame5697.png,3.4196833220494978
282,frame1815.png,4.0631109778902434
283,frame2423.png,1.4329708632603246
284,frame5300.png,3.0070392223065654
285,frame13395.png,4.69953433368497
286,frame4995.png,6.529651625237137
287,frame13008.png,2.6323094238095623
288,frame5978.png,1.8327426779142821
289,frame13447.png,6.190173699110545
290,frame2896.png,0.5329079398220444
291,frame2715.png,2.643314583053812
292,frame13040.png,3.0913864969052693
293,frame5562.png,1.1935412380579757
294,frame5686.png,4.074551385200444
295,frame1326.png,7.15606264433677
296,frame2483.png,3.303857770984151
297,frame4148.png,1.539570197080674
298,frame41.png,1.2947647556255575
299,frame3618.png,5.4326746930026255
300,frame3958.png,2.2256070879730063
301,frame13178.png,1.0348889104922894
302,frame58.png,3.6772885517350815
303,frame132.png,0.8802314232026971
304,frame6871.png,8.733511239618146
305,frame13269.png,2.7888883434499627
306,frame619.png,3.5585600549045977
307,frame7026.png,5.702367605661047
308,frame5185.png,2.4431350559987934
309,frame3066.png,0.5417686642101228
310,frame4994.png,6.935270316238959
311,frame661.png,1.9957896436824445
312,frame4816.png,10.600361322250857
313,frame2308.png,3.596524833249404
314,frame4692.png,1.3412302398431468
315,frame6072.png,0.9868919154267758
316,frame13280.png,7.091826947539673
317,frame4151.png,4.208981262668335
318,frame13115.png,1.168717855801978
319,frame2920.png,3.136713497756131
320,frame6682.png,3.039838448703737
321,frame13775.png,2.921172592020451
322,frame13271.png,5.362193299514593
323,frame2720.png,2.245090474348949
324,frame760.png,2.507477415796176
325,frame4594.png,2.713420379610719
326,frame1232.png,2.3634144072614696
327,frame1323.png,7.032940434744489
328,frame5678.png,2.3578851712428337
329,frame2148.png,2.571518642698404
330,frame733.png,1.3068201761775093
331,frame3826.png,2.779793730898363
332,frame3499.png,1.7268587169563814
333,frame5779.png,4.051604991598006
334,frame6077.png,2.584435415882506
335,frame2543.png,3.6215441384415463
336,frame5928.png,1.7339508949962201
337,frame1990.png,4.527260144411763
338,frame6084.png,1.552100776580028
339,frame2518.png,0.6499595201811035
340,frame5418.png,2.2437944539100148
341,frame6801.png,8.961325201392347
342,frame87.png,4.280732336217598
343,frame4339.png,1.1235639005007159
344,frame2194.png,2.057959991508413
345,frame13185.png,3.026039240747248
346,frame5511.png,1.1276352836961585
347,frame13299.png,8.227054771891257
348,frame4355.png,1.3972549475136116
349,frame4840.png,8.072884597769102
350,frame13241.png,11.283754509040772
351,frame3311.png,3.2912021393446396
352,frame2082.png,8.233352347225756
353,frame4377.png,1.1434434121759467
354,frame1729.png,4.452997638692504
355,frame3486.png,2.630673210983249
356,frame4196.png,4.705397387252128
357,frame965.png,5.008412867015489
358,frame4945.png,7.969742981682046
359,frame5152.png,35.95016896341299
360,frame6105.png,2.5433768720608847
361,frame1887.png,6.362683189101672
362,frame604.png,4.21020252087931
363,frame5240.png,2.8424043232401446
364,frame846.png,4.786727906148974
365,frame5935.png,3.544371396090006
366,frame4412.png,1.1636766455116925
367,frame5338.png,1.3105411413270922
368,frame4938.png,3.484749392509444
369,frame4903.png,7.300927113067857
370,frame5170.png,3.0110275534366595
371,frame13152.png,6.115064855370152
372,frame13783.png,7.7903694869690385
373,frame13603.png,6.786859817891066
374,frame1969.png,1.6005075063393956
375,frame1292.png,25.435872589185017
376,frame323.png,18.00977784876372
377,frame4914.png,0.9121955942127734
378,frame1338.png,14.408373413908325
379,frame6488.png,4.570145452968845
380,frame1382.png,7.559766653890885
381,frame13392.png,6.028426937150301
382,frame3701.png,2.09372568338778
383,frame4883.png,10.980223763027444
384,frame186.png,2.3436479595939192
385,frame6025.png,3.2395816794767076
386,frame977.png,4.871452805184566
387,frame13531.png,13.218286759857122
388,frame3488.png,3.328922642137808
389,frame13551.png,6.445466658453704
390,frame3633.png,2.1692928451644975
391,frame148.png,1.9913984479822426
392,frame4297.png,3.0861833577060382
393,frame13382.png,6.87025635687806
394,frame4382.png,3.4799945217690227
395,frame2298.png,1.483218699497315
396,frame6387.png,2.1530200515355733
397,frame734.png,0.7949648922893746
398,frame3009.png,2.391727516782219
399,frame6405.png,12.934385299657725
400,frame1995.png,1.3998101004961192
401,frame4451.png,1.9422937357659957
402,frame680.png,6.078547161667177
403,frame5577.png,2.7724747102012555
404,frame5738.png,4.683650878273933
405,frame13725.png,4.0528065727090965
406,frame2811.png,1.6734189304093747
407,frame841.png,4.064416390986938
408,frame3342.png,2.652741053495874
409,frame2248.png,2.0412026609958906
410,frame3890.png,3.177436441742156
411,frame1350.png,11.45712153367153
412,frame13768.png,3.3457712032155538
413,frame2475.png,4.2113912205383714
414,frame5478.png,3.5328774732859656
415,frame2831.png,3.3073507661903885
416,frame667.png,4.06508122378571
417,frame1801.png,6.556281986224032
418,frame2271.png,2.8804368826736573
419,frame6225.png,0.746293334891303
420,frame1952.png,3.7713147241110114
421,frame3459.png,2.727802432444932
422,frame2026.png,7.151763489344745
423,frame2018.png,5.534402594516568
424,frame1771.png,2.1767830573540627
425,frame3330.png,2.509712727291666
426,frame1778.png,2.99805264878183
427,frame1385.png,10.116625268727496
428,frame6568.png,2.2948728934092992
429,frame9.png,1.5027736979611974
430,frame270.png,5.264263786062478
431,frame6209.png,0.41148810370754635
432,frame805.png,0.8062589957230715
433,frame5003.png,15.916556652045664
434,frame5696.png,1.0013896724970097
435,frame4815.png,4.570885985266912
436,frame3038.png,2.39369239264125
437,frame5116.png,43.76841460535439
438,frame4528.png,10.03867138299483
439,frame13158.png,6.402151758328491
440,frame759.png,2.458837108551647
441,frame2739.png,2.902282567593913
442,frame5960.png,3.321746247038558
443,frame3542.png,2.1590372974718326
444,frame13119.png,2.4089826898880538
445,frame129.png,4.257484574797529
446,frame1770.png,1.6596850923097877
447,frame5579.png,2.123789024969344
448,frame2726.png,1.8213010526299502
449,frame3637.png,2.3107165588095517
450,frame7015.png,3.721700957679676
451,frame2008.png,3.509921050836117
452,frame2521.png,4.627829348589673
453,frame5503.png,1.8488950229958347
454,frame3112.png,1.433616025560626
455,frame103.png,3.6430866694401325
456,frame1209.png,1.5162704433154501
457,frame5211.png,1.2432208518576076
458,frame1919.png,6.82356752020232
459,frame13583.png,4.987929700432795
460,frame2239.png,3.5567394470479914
461,frame6893.png,3.5114056342672826
462,frame6146.png,4.066363557533955
463,frame5400.png,2.0496179109455688
464,frame911.png,3.2201300899813763
465,frame122.png,2.716863613428191
466,frame6233.png,2.4999711677748526
467,frame13919.png,7.91816440866535
468,frame2401.png,2.0567854702807176
469,frame13277.png,3.3173082769492286
470,frame5526.png,2.3432593309859686
471,frame5496.png,4.80085153565605
472,frame6933.png,3.261690128544905
473,frame6302.png,3.375821803604904
474,frame709.png,5.495874331000487
475,frame2428.png,2.72557156168295
476,frame13425.png,3.1786052846343584
477,frame2843.png,1.791763952221428
478,frame3427.png,1.4140105953391873
479,frame4868.png,13.105142647669865
480,frame3777.png,3.76608591356161
481,frame5485.png,3.7452207138506592
482,frame6604.png,5.18477488096842
483,frame3460.png,4.20478738170802
484,frame4842.png,6.436084458169031
485,frame163.png,2.9923753914794893
486,frame5783.png,0.5975044660028491
487,frame4183.png,3.0332082833496785
488,frame4873.png,11.527165295705505
489,frame13220.png,3.509695090809802
490,frame13205.png,2.424974000068776
491,frame5823.png,0.6665418789163153
492,frame2007.png,3.2483742636241897
493,frame13922.png,3.536687027412019
494,frame6076.png,0.8034458123248394
495,frame4527.png,5.075723444152403
496,frame13089.png,1.2319995840576323
497,frame5846.png,3.1183181537239237
498,frame13836.png,3.0146011274142372
499,frame6563.png,4.52613893355708
500,frame6876.png,3.804473514684621
501,frame4820.png,12.856752136146335
502,frame4364.png,2.520813328224407
503,frame1377.png,7.4645904714695295
504,frame5598.png,0.8776875046242644
505,frame6508.png,0.7929619523987894
506,frame6503.png,1.4542050191129432
507,frame3392.png,4.0291532385074404
508,frame5979.png,2.087036196136987
509,frame3741.png,3.9071488930472436
510,frame601.png,2.898026089353756
511,frame1911.png,6.103039023941123
512,frame4434.png,4.439878027411263
513,frame5174.png,2.314897101307604
514,frame3813.png,1.4383995598974164
515,frame1255.png,3.4298205109899085
516,frame4688.png,1.7983109931226626
517,frame4016.png,9.62758369446338
518,frame5215.png,1.9004077656993226
519,frame4893.png,7.305594274170716
520,frame2931.png,1.2477998768240643
521,frame1950.png,3.320289554840985
522,frame5181.png,2.273873516143159
523,frame1786.png,4.523776854917845
524,frame4713.png,0.1295119391706832
525,frame2329.png,2.1606642907796245
526,frame3355.png,0.8944625157858204
527,frame13388.png,6.048135339879381
528,frame3359.png,1.1410263454694107
529,frame3636.png,0.9978454517463738
530,frame6144.png,3.1588478484901996
531,frame5223.png,0.96598064439509
532,frame608.png,1.5082242251776166
533,frame5228.png,2.346632646747691
534,frame4027.png,3.870062103632694
535,frame2111.png,3.4490413113863276
536,frame4930.png,9.910026901637808
537,frame3652.png,2.8733292875484797
538,frame13099.png,36.14669037771441
