file;p
frame1413.png;(161, 51)
frame1375.png;(169, 67)
frame1361.png;(158, 61)
frame1407.png;(153, 66)
frame1215.png;(137, 181)
frame1214.png;(130, 183)
frame1360.png;(164, 66)
frame1406.png;(154, 70)
frame1412.png;(159, 54)
frame1374.png;(170, 59)
frame1404.png;(155, 71)
frame1362.png;(158, 49)
frame1376.png;(166, 80)
frame1410.png;(158, 59)
frame1389.png;(165, 76)
frame1388.png;(172, 60)
frame1411.png;(161, 54)
frame1405.png;(159, 71)
frame1363.png;(157, 67)
frame1401.png;(163, 52)
frame1373.png;(168, 62)
frame1398.png;(164, 64)
frame1399.png;(160, 65)
frame1372.png;(166, 64)
frame1400.png;(166, 56)
frame1358.png;(164, 59)
frame1370.png;(158, 76)
frame1402.png;(173, 55)
frame1364.png;(163, 67)
frame1615.png;(188, 100)
frame1403.png;(167, 63)
frame1365.png;(164, 65)
frame1371.png;(162, 68)
frame1359.png;(162, 63)
frame1316.png;(143, 98)
frame1302.png;(142, 103)
frame1303.png;(144, 101)
frame1317.png;(146, 96)
frame1301.png;(134, 103)
frame1473.png;(183, 114)
frame1315.png;(143, 93)
frame1329.png;(138, 92)
frame1506.png;(179, 107)
frame1328.png;(140, 97)
frame1472.png;(180, 114)
frame1314.png;(153, 91)
frame1300.png;(140, 103)
frame1338.png;(158, 97)
frame1304.png;(140, 99)
frame1310.png;(146, 93)
frame1489.png;(170, 86)
frame1488.png;(169, 80)
frame1311.png;(151, 89)
frame1305.png;(142, 99)
frame1339.png;(161, 99)
frame1313.png;(163, 78)
frame1307.png;(141, 96)
frame1298.png;(143, 102)
frame1299.png;(144, 102)
frame1306.png;(143, 96)
frame1312.png;(158, 78)
frame1337.png;(152, 102)
frame1323.png;(147, 99)
frame1294.png;(147, 93)
frame1295.png;(143, 94)
frame1493.png;(160, 105)
frame1322.png;(160, 89)
frame1336.png;(160, 93)
frame1320.png;(145, 92)
frame1334.png;(142, 85)
frame1308.png;(140, 96)
frame1297.png;(144, 97)
frame1296.png;(142, 96)
frame1309.png;(141, 95)
frame1335.png;(151, 82)
frame1321.png;(146, 90)
frame1319.png;(141, 95)
frame1325.png;(144, 100)
frame1331.png;(137, 89)
frame1380.png;(164, 81)
frame1324.png;(144, 100)
frame1379.png;(163, 82)
frame1343.png;(146, 107)
frame1420.png;(155, 57)
frame1355.png;(160, 54)
frame1384.png;(162, 74)
frame1397.png;(160, 66)
frame1409.png;(160, 58)
frame1395.png;(159, 71)
frame1387.png;(175, 53)
frame1223.png;(127, 183)
frame1330.png;(137, 92)
frame1394.png;(154, 74)
frame1356.png;(167, 55)
frame1392.png;(159, 82)
frame1368.png;(171, 52)
frame1292.png;(161, 90)
frame1219.png;(136, 183)
frame1625.png;(180, 103)
frame1494.png;(171, 95)
frame1393.png;(158, 77)
frame1495.png;(172, 86)
frame1341.png;(158, 102)
frame1385.png;(166, 73)
frame1353.png;(150, 60)
frame1222.png;(126, 183)
frame1352.png;(147, 70)
frame1340.png;(158, 101)
frame1390.png;(162, 78)
frame1293.png;(150, 84)
frame1342.png;(154, 101)
frame1391.png;(165, 83)
frame1382.png;(163, 79)
frame1383.png;(160, 77)
frame1221.png;(131, 181)
frame1497.png;(182, 74)
frame1620.png;(188, 108)
frame1318.png;(143, 98)
frame1396.png;(165, 66)
frame1332.png;(136, 88)
frame1581.png;(163, 117)
frame1333.png;(138, 87)
frame1354.png;(153, 57)
frame1218.png;(139, 185)
frame1547.png;(184, 103)
frame1357.png;(162, 57)
frame1326.png;(141, 95)
frame1578.png;(165, 150)
frame1408.png;(160, 62)
frame1220.png;(131, 181)
frame1618.png;(163, 104)
frame1386.png;(181, 57)
frame1381.png;(159, 80)
frame1327.png;(139, 98)
frame1593.png;(145, 97)
frame1378.png;(162, 84)
frame1482.png;(167, 99)
frame1496.png;(174, 80)
frame1366.png;(168, 63)
frame1367.png;(170, 60)
frame1416.png;(178, 32)
frame1673.png;(-1, -1)
frame1679.png;(-1, -1)
frame1503.png;(-1, -1)
frame1447.png;(-1, -1)
frame1699.png;(179, 141)
frame1550.png;(-1, -1)
frame1225.png;(-1, -1)
frame1247.png;(196, 177)
frame1520.png;(-1, -1)
frame1259.png;(-1, -1)
frame1216.png;(141, 188)
frame1568.png;(105, 156)
frame1445.png;(-1, -1)
frame1683.png;(-1, -1)
frame1629.png;(-1, -1)
frame1458.png;(188, 102)
frame1490.png;(-1, -1)
frame1451.png;(-1, -1)
frame1651.png;(-1, -1)
frame1530.png;(-1, -1)
frame1239.png;(172, 197)
frame1693.png;(-1, -1)
frame1457.png;(179, 112)
frame1535.png;(186, 103)
frame1500.png;(-1, -1)
frame1687.png;(-1, -1)
frame1454.png;(-1, -1)
frame1459.png;(185, 92)
frame1562.png;(124, 109)
frame1696.png;(-1, -1)
frame1465.png;(201, 103)
frame1640.png;(-1, -1)
frame1599.png;(-1, -1)
frame1642.png;(-1, -1)
frame1286.png;(96, 152)
frame1574.png;(-1, -1)
frame1614.png;(166, 102)
frame1559.png;(120, 93)
frame1706.png;(-1, -1)
frame1351.png;(139, 85)
frame1449.png;(-1, -1)
frame1467.png;(201, 103)
frame1610.png;(160, 94)
frame1439.png;(-1, -1)
frame1291.png;(-1, -1)
frame1513.png;(-1, -1)
frame1681.png;(-1, -1)
frame1515.png;(-1, -1)
frame1264.png;(136, 129)
frame1486.png;(-1, -1)
frame1468.png;(184, 100)
frame1289.png;(105, 162)
frame1276.png;(-1, -1)
frame1688.png;(-1, -1)
frame1533.png;(-1, -1)
frame1567.png;(106, 142)
frame1705.png;(-1, -1)
frame1284.png;(-1, -1)
frame1540.png;(-1, -1)
frame1501.png;(-1, -1)
frame1241.png;(161, 192)
frame1443.png;(-1, -1)
frame1572.png;(-1, -1)
frame1414.png;(157, 42)
frame1428.png;(193, 127)
frame1263.png;(-1, -1)
frame1427.png;(197, 122)
frame1585.png;(-1, -1)
frame1453.png;(-1, -1)
frame1622.png;(191, 98)
frame1483.png;(-1, -1)
frame1576.png;(-1, -1)
frame1597.png;(-1, -1)
frame1633.png;(-1, -1)
frame1249.png;(172, 178)
frame1596.png;(-1, -1)
frame1650.png;(-1, -1)
frame1605.png;(-1, -1)
frame1553.png;(-1, -1)
frame1543.png;(-1, -1)
frame1469.png;(183, 99)
frame1347.png;(138, 123)
frame1556.png;(-1, -1)
frame1604.png;(162, 88)
frame1631.png;(-1, -1)
frame1251.png;(171, 161)
frame1606.png;(151, 89)
frame1634.png;(-1, -1)
frame1516.png;(-1, -1)
frame1350.png;(145, 113)
frame1659.png;(151, 158)
frame1262.png;(-1, -1)
frame1450.png;(-1, -1)
frame1280.png;(-1, -1)
frame1242.png;(153, 195)
frame1233.png;(215, 219)
frame1675.png;(-1, -1)
frame1635.png;(-1, -1)
frame1541.png;(-1, -1)
frame1425.png;(199, 116)
frame1669.png;(-1, -1)
frame1588.png;(-1, -1)
frame1481.png;(-1, -1)
frame1253.png;(178, 187)
frame1632.png;(-1, -1)
frame1369.png;(160, 60)
frame1677.png;(-1, -1)
frame1248.png;(185, 180)
frame1654.png;(-1, -1)
frame1269.png;(145, 132)
frame1415.png;(158, 38)
frame1532.png;(-1, -1)
frame1571.png;(-1, -1)
frame1422.png;(192, 111)
frame1270.png;(-1, -1)
frame1268.png;(-1, -1)
frame1534.png;(-1, -1)
frame1424.png;(195, 122)
frame1695.png;(-1, -1)
frame1237.png;(194, 203)
frame1236.png;(206, 211)
frame1575.png;(-1, -1)
frame1657.png;(149, 145)
frame1519.png;(-1, -1)
frame1628.png;(-1, -1)
frame1272.png;(-1, -1)
frame1627.png;(-1, -1)
frame1510.png;(-1, -1)
frame1660.png;(151, 172)
frame1522.png;(-1, -1)
frame1521.png;(-1, -1)
frame1544.png;(-1, -1)
frame1434.png;(187, 113)
frame1348.png;(149, 122)
frame1653.png;(-1, -1)
frame1674.png;(-1, -1)
frame1417.png;(175, 28)
frame1499.png;(-1, -1)
frame1545.png;(-1, -1)
frame1637.png;(-1, -1)
frame1641.png;(-1, -1)
frame1702.png;(-1, -1)
frame1217.png;(147, 188)
frame1638.png;(-1, -1)
frame1508.png;(-1, -1)
frame1475.png;(-1, -1)
frame1656.png;(155, 135)
frame1344.png;(142, 115)
frame1630.png;(-1, -1)
frame1707.png;(-1, -1)
frame1624.png;(192, 104)
frame1485.png;(-1, -1)
frame1260.png;(-1, -1)
frame1557.png;(-1, -1)
frame1440.png;(-1, -1)
frame1668.png;(220, 162)
frame1429.png;(198, 115)
frame1377.png;(159, 88)
frame1505.png;(-1, -1)
frame1267.png;(-1, -1)
frame1288.png;(103, 161)
frame1231.png;(196, 202)
frame1436.png;(183, 115)
frame1577.png;(156, 165)
frame1573.png;(-1, -1)
frame1261.png;(-1, -1)
frame1645.png;(-1, -1)
frame1680.png;(-1, -1)
frame1602.png;(-1, -1)
frame1478.png;(-1, -1)
frame1623.png;(193, 104)
frame1514.png;(-1, -1)
frame1460.png;(181, 98)
frame1664.png;(160, 139)
frame1649.png;(-1, -1)
frame1528.png;(-1, -1)
frame1583.png;(-1, -1)
frame1564.png;(120, 122)
frame1480.png;(-1, -1)
frame1446.png;(-1, -1)
