file;valid;p1;p2;dist
frame3204.png;0;-1;-1;-1
frame2668.png;0;-1;-1;-1
frame3210.png;0;-1;-1;-1
frame2126.png;1;(170, 68);(167, 78);10.4
frame3238.png;0;-1;-1;-1
frame2898.png;1;(154, 70);(151, 77);7.6
frame2640.png;0;-1;-1;-1
frame2654.png;0;-1;-1;-1
frame2132.png;1;(161, 74);(158, 83);9.5
frame2867.png;1;(163, 55);(166, 138);83.1
frame2873.png;1;(161, 52);(155, 103);51.4
frame2683.png;0;-1;-1;-1
frame2697.png;0;-1;-1;-1
frame3006.png;0;-1;-1;-1
frame2318.png;0;-1;-1;-1
frame3012.png;0;-1;-1;-1
frame2442.png;1;(155, 66);(171, 106);43.1
frame2324.png;0;-1;-1;-1
frame2330.png;0;-1;-1;-1
frame2456.png;0;-1;-1;-1
frame2481.png;1;(145, 77);(143, 85);8.2
frame2495.png;1;(149, 86);(148, 103);17.0
frame3172.png;0;-1;-1;-1
frame2278.png;0;-1;-1;-1
frame3166.png;0;-1;-1;-1
frame2536.png;0;-1;-1;-1
frame1981.png;1;(177, 102);(185, 134);33.0
frame2250.png;0;-1;-1;-1
frame2244.png;0;-1;-1;-1
frame1995.png;0;-1;-1;-1
frame2522.png;0;-1;-1;-1
frame2293.png;1;(148, 70);(153, 109);39.3
frame1942.png;1;(195, 144);(219, 232);91.2
frame1956.png;0;-1;-1;-1
frame3199.png;0;-1;-1;-1
frame2287.png;0;-1;-1;-1
frame3370.png;0;-1;-1;-1
frame2708.png;0;-1;-1;-1
frame3416.png;0;-1;-1;-1
frame3402.png;0;-1;-1;-1
frame3364.png;0;-1;-1;-1
frame2052.png;0;-1;-1;-1
frame2734.png;1;(161, 72);(168, 125);53.5
frame2720.png;0;-1;-1;-1
frame3358.png;0;-1;-1;-1
frame2046.png;0;-1;-1;-1
frame2913.png;1;(157, 61);(157, 67);6.0
frame2907.png;1;(156, 65);(157, 72);7.1
frame2091.png;1;(149, 82);(147, 108);26.1
frame2085.png;1;(162, 83);(165, 122);39.1
frame2084.png;1;(170, 80);(176, 111);31.6
frame2090.png;1;(145, 83);(141, 121);38.2
frame2906.png;1;(157, 64);(158, 75);11.0
frame2912.png;1;(154, 58);(156, 67);9.2
frame2721.png;0;-1;-1;-1
frame2047.png;0;-1;-1;-1
frame3359.png;0;-1;-1;-1
frame2053.png;0;-1;-1;-1
frame2735.png;1;(161, 72);(164, 127);55.1
frame3403.png;0;-1;-1;-1
frame3365.png;0;-1;-1;-1
frame3371.png;0;-1;-1;-1
frame3417.png;0;-1;-1;-1
frame2709.png;0;-1;-1;-1
frame2286.png;0;-1;-1;-1
frame3198.png;0;-1;-1;-1
frame1957.png;1;(173, 113);(179, 141);28.6
frame1943.png;0;-1;-1;-1
frame2292.png;1;(156, 70);(160, 109);39.2
frame1994.png;0;-1;-1;-1
frame2245.png;0;-1;-1;-1
frame2523.png;0;-1;-1;-1
frame2537.png;0;-1;-1;-1
frame2251.png;0;-1;-1;-1
frame1980.png;1;(173, 102);(180, 132);30.8
frame3167.png;0;-1;-1;-1
frame2279.png;0;-1;-1;-1
frame3173.png;0;-1;-1;-1
frame2494.png;0;-1;-1;-1
frame2480.png;1;(147, 76);(145, 88);12.2
frame2331.png;0;-1;-1;-1
frame2457.png;1;(143, 75);(140, 93);18.2
frame2443.png;1;(153, 66);(168, 106);42.7
frame2325.png;0;-1;-1;-1
frame3013.png;1;(162, 86);(164, 98);12.2
frame2319.png;0;-1;-1;-1
frame3007.png;0;-1;-1;-1
frame2696.png;1;(157, 102);(172, 123);25.8
frame2682.png;0;-1;-1;-1
frame2872.png;1;(160, 51);(157, 114);63.1
frame2866.png;1;(164, 56);(164, 150);94.0
frame2655.png;0;-1;-1;-1
frame2133.png;1;(158, 83);(158, 104);21.0
frame3239.png;0;-1;-1;-1
frame2127.png;1;(168, 66);(171, 86);20.2
frame2641.png;0;-1;-1;-1
frame2899.png;1;(155, 71);(152, 77);6.7
frame2669.png;0;-1;-1;-1
frame3211.png;0;-1;-1;-1
frame3205.png;0;-1;-1;-1
frame3213.png;0;-1;-1;-1
frame2119.png;1;(174, 68);(173, 80);12.0
frame3207.png;0;-1;-1;-1
frame2131.png;1;(163, 71);(161, 85);14.1
frame2657.png;0;-1;-1;-1
frame2643.png;0;-1;-1;-1
frame2125.png;1;(171, 68);(177, 96);28.6
frame2870.png;1;(162, 53);(162, 122);69.0
frame2864.png;0;-1;-1;-1
frame2694.png;0;-1;-1;-1
frame2680.png;0;-1;-1;-1
frame2858.png;0;-1;-1;-1
frame2469.png;0;-1;-1;-1
frame3011.png;0;-1;-1;-1
frame3005.png;0;-1;-1;-1
frame2455.png;0;-1;-1;-1
frame2333.png;0;-1;-1;-1
frame3039.png;0;-1;-1;-1
frame2327.png;0;-1;-1;-1
frame2441.png;1;(154, 66);(169, 101);38.1
frame2496.png;0;-1;-1;-1
frame2482.png;1;(146, 76);(142, 86);10.8
frame3165.png;0;-1;-1;-1
frame3171.png;0;-1;-1;-1
frame2509.png;1;(148, 76);(146, 90);14.1
frame2521.png;0;-1;-1;-1
frame2247.png;0;-1;-1;-1
frame3159.png;1;(164, 103);(179, 157);56.0
frame1996.png;0;-1;-1;-1
frame1982.png;1;(177, 99);(187, 133);35.4
frame2253.png;0;-1;-1;-1
frame2535.png;0;-1;-1;-1
frame1969.png;1;(181, 111);(193, 142);33.2
frame1955.png;1;(170, 118);(177, 155);37.7
frame2284.png;1;(159, 74);(172, 132);59.4
frame2290.png;0;-1;-1;-1
frame1941.png;0;-1;-1;-1
frame3367.png;0;-1;-1;-1
frame2079.png;1;(152, 81);(150, 98);17.1
frame3401.png;0;-1;-1;-1
frame3415.png;0;-1;-1;-1
frame3373.png;0;-1;-1;-1
frame2045.png;1;(172, 95);(174, 115);20.1
frame2723.png;0;-1;-1;-1
frame2737.png;1;(162, 66);(170, 125);59.5
frame3429.png;0;-1;-1;-1
frame2051.png;0;-1;-1;-1
frame2904.png;1;(158, 67);(158, 78);11.0
frame2910.png;0;-1;-1;-1
frame2086.png;0;-1;-1;-1
frame3398.png;0;-1;-1;-1
frame2938.png;1;(161, 77);(162, 88);11.0
frame2092.png;1;(148, 76);(146, 102);26.1
frame2093.png;1;(150, 78);(146, 100);22.4
frame3399.png;0;-1;-1;-1
frame2087.png;0;-1;-1;-1
frame2939.png;1;(159, 77);(161, 87);10.2
frame2911.png;0;-1;-1;-1
frame2905.png;1;(157, 66);(158, 77);11.0
frame3428.png;0;-1;-1;-1
frame2736.png;1;(163, 71);(163, 121);50.0
frame2050.png;0;-1;-1;-1
frame2044.png;0;-1;-1;-1
frame2722.png;0;-1;-1;-1
frame3414.png;0;-1;-1;-1
frame3372.png;0;-1;-1;-1
frame2078.png;1;(151, 83);(149, 109);26.1
frame3366.png;0;-1;-1;-1
frame3400.png;0;-1;-1;-1
frame1940.png;0;-1;-1;-1
frame2291.png;0;-1;-1;-1
frame2285.png;0;-1;-1;-1
frame1954.png;0;-1;-1;-1
frame1968.png;1;(177, 111);(190, 143);34.5
frame2252.png;0;-1;-1;-1
frame1983.png;0;-1;-1;-1
frame2534.png;0;-1;-1;-1
frame2520.png;1;(156, 73);(163, 82);11.4
frame1997.png;0;-1;-1;-1
frame3158.png;0;-1;-1;-1
frame2246.png;0;-1;-1;-1
frame3170.png;0;-1;-1;-1
frame2508.png;1;(146, 76);(143, 87);11.4
frame3164.png;0;-1;-1;-1
frame2483.png;0;-1;-1;-1
frame2497.png;0;-1;-1;-1
frame2326.png;0;-1;-1;-1
frame3038.png;1;(154, 108);(156, 121);13.2
frame2440.png;1;(157, 64);(179, 104);45.7
frame2454.png;0;-1;-1;-1
frame2332.png;0;-1;-1;-1
frame3004.png;0;-1;-1;-1
frame2468.png;0;-1;-1;-1
frame3010.png;0;-1;-1;-1
frame2859.png;0;-1;-1;-1
frame2681.png;0;-1;-1;-1
frame2695.png;0;-1;-1;-1
frame2865.png;0;-1;-1;-1
frame2871.png;1;(161, 51);(165, 124);73.1
frame2642.png;0;-1;-1;-1
frame2124.png;1;(176, 69);(183, 92);24.0
frame3386.png;0;-1;-1;-1
frame2173.png;0;-1;-1;-1
frame2499.png;0;-1;-1;-1
frame3505.png;0;-1;-1;-1
frame2763.png;1;(167, 79);(166, 92);13.0
frame2659.png;0;-1;-1;-1
frame2262.png;0;-1;-1;-1
frame2156.png;1;(159, 82);(166, 106);25.0
frame3237.png;0;-1;-1;-1
frame2007.png;1;(162, 90);(162, 113);23.0
frame3035.png;0;-1;-1;-1
frame2888.png;1;(155, 69);(152, 80);11.4
frame1911.png;0;-1;-1;-1
frame2077.png;1;(147, 86);(146, 120);34.0
frame2423.png;0;-1;-1;-1
frame2596.png;0;-1;-1;-1
frame2035.png;0;-1;-1;-1
frame2780.png;0;-1;-1;-1
frame2473.png;0;-1;-1;-1
frame2993.png;1;(159, 87);(161, 100);13.2
frame3066.png;0;-1;-1;-1
frame2862.png;0;-1;-1;-1
frame2492.png;0;-1;-1;-1
frame2178.png;1;(162, 78);(165, 107);29.2
frame3500.png;0;-1;-1;-1
frame3346.png;0;-1;-1;-1
frame2444.png;1;(156, 65);(176, 102);42.1
frame3259.png;0;-1;-1;-1
frame2412.png;1;(157, 65);(173, 94);33.1
frame3075.png;0;-1;-1;-1
frame3090.png;0;-1;-1;-1
frame2860.png;0;-1;-1;-1
frame2989.png;1;(163, 88);(161, 96);8.2
frame1963.png;1;(185, 104);(203, 149);48.5
frame2558.png;0;-1;-1;-1
frame2762.png;1;(168, 79);(168, 91);12.0
frame3314.png;0;-1;-1;-1
frame3180.png;0;-1;-1;-1
frame3463.png;0;-1;-1;-1
frame2787.png;1;(165, 74);(156, 125);51.8
frame2841.png;0;-1;-1;-1
frame3118.png;0;-1;-1;-1
frame2138.png;1;(164, 73);(167, 93);20.2
frame2799.png;1;(165, 68);(163, 73);5.4
frame2547.png;0;-1;-1;-1
frame2406.png;1;(159, 68);(171, 90);25.1
frame2765.png;1;(165, 76);(164, 90);14.0
frame2784.png;1;(158, 78);(145, 132);55.5
frame2074.png;0;-1;-1;-1
frame1884.png;0;-1;-1;-1
frame2949.png;1;(158, 70);(159, 84);14.0
frame2153.png;0;-1;-1;-1
frame2400.png;1;(156, 66);(166, 88);24.2
frame2107.png;1;(170, 84);(180, 123);40.3
frame2058.png;0;-1;-1;-1
frame2575.png;0;-1;-1;-1
frame3168.png;0;-1;-1;-1
frame2380.png;1;(146, 76);(143, 95);19.2
frame2752.png;0;-1;-1;-1
frame2206.png;0;-1;-1;-1
frame2620.png;0;-1;-1;-1
frame3025.png;0;-1;-1;-1
frame3383.png;0;-1;-1;-1
frame2426.png;0;-1;-1;-1
frame3426.png;0;-1;-1;-1
frame2259.png;0;-1;-1;-1
frame3027.png;0;-1;-1;-1
frame2485.png;0;-1;-1;-1
frame2801.png;1;(164, 68);(163, 77);9.1
frame2985.png;1;(161, 88);(163, 104);16.1
frame2834.png;0;-1;-1;-1
frame2419.png;0;-1;-1;-1
frame2818.png;1;(156, 70);(153, 77);7.6
frame2572.png;0;-1;-1;-1
frame2902.png;1;(158, 68);(156, 76);8.2
frame1985.png;0;-1;-1;-1
frame2861.png;0;-1;-1;-1
frame2069.png;0;-1;-1;-1
frame3334.png;0;-1;-1;-1
frame3070.png;0;-1;-1;-1
frame3292.png;0;-1;-1;-1
frame2700.png;0;-1;-1;-1
frame3381.png;0;-1;-1;-1
frame2971.png;1;(154, 77);(157, 98);21.2
frame2350.png;1;(148, 70);(144, 86);16.5
frame2800.png;1;(165, 68);(163, 75);7.3
frame2982.png;1;(160, 91);(159, 98);7.1
frame3493.png;0;-1;-1;-1
frame1960.png;0;-1;-1;-1
frame2193.png;1;(156, 74);(150, 96);22.8
frame3455.png;1;(160, 138);(163, 149);11.4
frame2513.png;0;-1;-1;-1
frame2934.png;1;(162, 78);(160, 85);7.3
frame3141.png;0;-1;-1;-1
frame2701.png;0;-1;-1;-1
frame2671.png;0;-1;-1;-1
frame3156.png;0;-1;-1;-1
frame3153.png;0;-1;-1;-1
frame2653.png;0;-1;-1;-1
frame1977.png;1;(172, 103);(178, 133);30.6
frame3294.png;0;-1;-1;-1
frame2789.png;1;(165, 73);(158, 115);42.6
frame2852.png;0;-1;-1;-1
frame1935.png;0;-1;-1;-1
frame3122.png;0;-1;-1;-1
frame2355.png;0;-1;-1;-1
frame2568.png;0;-1;-1;-1
frame2110.png;1;(168, 84);(177, 123);40.0
frame2629.png;0;-1;-1;-1
frame2796.png;1;(168, 68);(169, 95);27.0
frame1948.png;0;-1;-1;-1
frame3287.png;0;-1;-1;-1
frame2747.png;0;-1;-1;-1
frame3349.png;0;-1;-1;-1
frame1970.png;0;-1;-1;-1
frame2766.png;1;(165, 73);(164, 91);18.0
frame2990.png;1;(162, 88);(162, 99);11.0
frame3228.png;0;-1;-1;-1
frame3230.png;0;-1;-1;-1
frame2775.png;1;(162, 78);(155, 120);42.6
frame2465.png;0;-1;-1;-1
frame2241.png;0;-1;-1;-1
frame2565.png;0;-1;-1;-1
frame2554.png;0;-1;-1;-1
frame2354.png;0;-1;-1;-1
frame3277.png;0;-1;-1;-1
frame2397.png;0;-1;-1;-1
frame2403.png;0;-1;-1;-1
frame2013.png;0;-1;-1;-1
frame3278.png;0;-1;-1;-1
frame2194.png;1;(151, 78);(144, 104);26.9
frame2267.png;0;-1;-1;-1
frame3360.png;0;-1;-1;-1
frame1966.png;0;-1;-1;-1
frame2646.png;0;-1;-1;-1
frame2055.png;1;(158, 96);(157, 124);28.0
frame2297.png;1;(153, 69);(156, 102);33.1
frame2066.png;1;(164, 66);(182, 119);56.0
frame2227.png;0;-1;-1;-1
frame3351.png;0;-1;-1;-1
frame3188.png;0;-1;-1;-1
frame3438.png;0;-1;-1;-1
frame2374.png;0;-1;-1;-1
frame3031.png;0;-1;-1;-1
frame2434.png;0;-1;-1;-1
frame3046.png;0;-1;-1;-1
frame3200.png;0;-1;-1;-1
frame3087.png;0;-1;-1;-1
frame2382.png;0;-1;-1;-1
frame3522.png;1;(146, 100);(140, 107);9.2
